../../../Project_WorkCell/Scene.wc.xml
CylinderGreen
x y #collisionFreeSolutions
-0.325 0.175 1124
-0.2925 0.175 1109
-0.26 0.175 1080
-0.2275 0.175 1046
-0.195 0.175 1000
-0.1625 0.175 991
-0.13 0.175 972
-0.0975 0.175 952
-0.065 0.175 885
-0.0325 0.175 858
0 0.175 808
0.0325 0.175 868
0.065 0.175 893
0.0975 0.175 959
0.13 0.175 983
0.1625 0.175 1008
0.195 0.175 1032
0.2275 0.175 1070
0.26 0.175 1102
0.2925 0.175 1123
0.325 0.175 1132
